,youtube_id,comment,like_num,comment_date
0,userzk2rz4ib4w,"이쁜 분들은 안 웃길줄 알았는데 왤케 다들 재밌고 귀여우신가요~~
아옳이님 곁이 좋은 사람들이 많아서 다행이에요",66.0,4개월 전
1,JUMD01,"좋지않은 이별을 하고 너무 힘든데 언니 영상보면서 힘내고 있어요
제가 못하는것들 하는 언니 보면서 대리만족도 되고 열심히 살아야겠다는 생각도 듭니다
이전부터 이유없이 아옳이 언니를 좋아했었는데 늘 밝은 모습으로 있어주셔서 고마워요~ 영상 잘 보고 가요!",2.0,1개월 전
2,bee1004beeabm,효진님 경상도 사투리 매력 쩔어 진짜 ㅋㅋㅋ 민영언니랑 케미도 미쳐씀!!,52.0,4개월 전
3,machen8783,예쁜 공쥬님들끼리 이 밝은 에너지 최고...,99.0,4개월 전
4,sophies9321,"오늘도 웃음을주려고
일부러 헛스윙하는 아옳이,,,",7.0,4개월 전
5,Ryewon917,언닝~~ 친구들이랑 반얀트리호텔가서 행복하게 호캉스 즐기는 모습보니까 넘 좋아용,8.0,4개월 전
6,userjw3le1wt9e,효진 민영 조합 너무 조아ㅎㅎㅎ 헐랭한 언니들,63.0,4개월 전
7,userow3iq9ri2c,아나운서 칭구들 너무 웃겨욬ㅋㅋㅋㅋㅋㅋ 춤도 넘 귀여워요,28.0,4개월 전
8,GRIT77,"친구, 지인들과 행복한  모습~
보기 좋아요^^
늘 응원할게요~~!!!♡",67.0,4개월 전
9,huahua821,운동 좋아하는 언니들이라 그래서 다른 성향이신줄 알았는뎅ㅋㅋㅋㅋ아옳1 아옳2 아옳3...,136.0,4개월 전
10,userok5xm5qo3n,너무보기좋은 이조합... 효진님 넘 귀엽고 웃기고다해요ㅠ,14.0,4개월 전
11,userxm1fk3jc1g,"반얀트리 수영장에선 보통 비키니를 입는 줄 알았는뎈ㅋㅋ
농촌에 봉사 활동하러 온 예쁜 언니들 같아요ㅋㅋ
예쁜 외모와 상반되는 헐랭한 언니들♡",56.0,4개월 전
12,CELINE5,꺄아ㅏㅇ 언니역시다시 행복해지실줄알았어요 요즘 여기저기놀러다니면서 밝아진모습너무 사랑스럽고 귀엽달까용.. 앞으로 더많이신나게 놀아주세용!,2.0,4개월 전
13,userfw3cn4bw1q,너무 행복한 모습 보기 조아요언니들 짱무신사에서 쿠폰쓰니 왕저렴🫶,164.0,4개월 전(수정됨)
14,machen8783,아니언니 ㅋㅋㅋㅋㅋㅋㅋㅋ 소녀 공쥬 감성 중간에 자본주의 모드이다가 막판에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아낙네 구황작물st 넘웃겼다 물에 동동뜨신거 완존 썬캡 쓰고 신난 꼬부기 새로운 날들로 가득해 엔딩송 나오는데 딱이네요 ,37.0,4개월 전
15,mincolim,소녀 처럼 웃는게 너무 좋네요! 힐링 되는거 같아요!!,10.0,4개월 전
16,usermv4gb7tk7m,예쁜 공주님들 브이로그 넘 힐링이다,10.0,4개월 전
17,JaeHwangJeffLee,2:09 효짱의 귀여움은 진짜 포상이다! 이 영상을 이제서야 보다니 ㅠㅠ,6.0,4개월 전
18,KimBakTarot,"효진언니 뭐에요?
완전 초 귀욤둥이시네요? ㅋㅋㅋ  사투리 써도 귀엽고 안써도 귀엽고 당 충전해도 귀엽고 안해도 귀엽고 ㅋㅋㅋㅋㅋ 아옳이시스터친구들 왜 다 귀엽죠? 아주 정신 세상 상그럽고 최고로 귀여워벌여요 ㅋㅋㅋㅋ 자주 찍어주세요 히히히",75.0,4개월 전
19,hahaje6zr,"민영님 몇년째 영상 잘 보고 있어요^.^
 수영장에서 착용한 썬캡 너무 예뻐요~~~ 썬캡 모자 정보궁금해요 !! 16:33",7.0,4개월 전
20,userij1pf4kq5d,언니들과 케미가 너무 좋아요,19.0,4개월 전
21,mlkim6088,옷두 넘이쁘구 ㅋㅋ친구분들도 너무 유쾌하고 즐겁네요재밌게봤습니당,9.0,4개월 전
22,userts9iw2px2w,김민영씨도 출연하시면 인기많으셨을거 같아여 ^^  항상 유튜브 자주찾아와주세여,2.0,4개월 전
23,j202,언니의 여행 븨로그는 사랑,14.0,4개월 전
24,rrgamza,골프 안치는데 사고싶넼ㅋㅋㅋ 이게 바로… 골프코어룩..?!,26.0,4개월 전
25,userwf6et1pr6g,아진짜 이언니들 ㅠㅠㅋㅋㅋㅋㅋ 누가 반얀트리에서 저렇게노나요….는 농담이구요 너무 재미있어요 ㅋㅋㅋㅋ,0.0,3개월 전
26,rkdydkd6929,zzzㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨요 ㅠㅠㅠ 친구들이랑 오랜만에 이렇게 놀구싶네용,6.0,4개월 전
27,gracekim3897,아옳이 꼭 행복해야돼,2.0,4개월 전
28,userqd2ey4de2y,"정말 취미이신듯해요 ㅎㅎㅎ
뭐든 하셔서 더 건강해지세요!!",2.0,4개월 전(수정됨)
29,userwc2ez5rz2n,미챠 증말아낙네 썸넬 진쨔 귀여오옹ㅋㅋㅋ다들 귀염뽀쨕해서 힐링 그잡채인것,2.0,4개월 전
30,userdj8oq8zn3t,진짜 행복해보여서 저까지 행복기운 가득 ,4.0,4개월 전
31,userdg1vk7ic4j,알이 요즘 철이래 아 존나웃엇네 ㅠㅠ 언니들 맨날 나와줘,4.0,4개월 전
32,userts9iw2px2w,김민영씨 잘보고가요  운동열심히하시는 모습보기좋아여 어제 하트시그널4  봤었답니다 출연자분들 이쁘지만 아옳이씨도 하트시그널2에 출연하신 오영주씨 만큼 이뻐여,1.0,4개월 전
