,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,헤나 모발은 죄가 없습니다. 곱슬머리 헤나 염색한 모발에서 볼륨매직셋팅펌과 직모에서 웨이브펌 첫 성공한 고객님,https://www.youtube.com/watch?v=dLJvaFbbua4,71,2023-09-20,0:03:19,
1,미용사들이 봐야 할  헤나염색모발 매직세팅펌 특허펌  입니다.  헤나 염색한 모발에서 파마가 안나오는 것이 아니라  잘 나오는 레시피를 모르는 것입니다  김송정 원장의 헤나머리펌,https://www.youtube.com/watch?v=H2wTZG58wRg,927,2023-09-18,0:04:45,
2,초급 미용사도 하는 복구펌 가는머리 볼륨매직셋팅 복구펌 레이어드  커트  레이어드  매직셋팅펌,https://www.youtube.com/watch?v=eFuq8s3zwK4,437,2023-09-18,0:04:14,
3,탈색머리  녹은 머리는 모톡스 올레인으로 복구펌 합니다. 김송정의 특허기술 과학열펌  레시피가  아니라면 잘라야 하는 모발에서  굵은히피펌 젤리펌 헤어스타일,https://www.youtube.com/watch?v=sqsZb9uIyeM,76,2023-09-17,0:03:23,
4,김송정머리터  김송정원장이 고객님 파마 한 진짜 파마머리 한 사람의 두가지 헤어스타일  굵은 히피펌  젤리펌 후  볼륨매직셋팅 cs펌,https://www.youtube.com/watch?v=NW3-tzP4uxg,163,2023-09-17,0:00:30,
5,탈색머리  녹아 있는 모발에서  머리를 자르지 않을 거라면  김송정머리터의 복구펌  복구매직 클리닉을 해주세요.,https://www.youtube.com/watch?v=XLoznEhdfbY,81,2023-09-17,0:03:21,
6,헤나 염색한 모발에서는  왜  파마가 안나온다고  할까요?   이렇게 잘 나오논데,https://www.youtube.com/watch?v=Yhvgw2XjKlQ,164,2023-09-12,0:01:02,
7,탄머리    탈색머리   꺾인 머리   웨이브를 건강하게 미역 머리 처럼 매끄럽게 만들어 주는  올레틴 복구매직 클리닉은 김송정원장이 최초로 개발한 신데렐라 클리닉보다 효과가,https://www.youtube.com/watch?v=cG8idiRhDe4,74,2023-09-08,0:02:23,
8,미용사들이 알아야 할 열펌의 손상 원인들 중에서  연화에 의한 손상 들  하지만  열펌은 연화를 보면 안됩니다.  열펌은 환원열펌을  과학적인 이해로 배워야 손상없는 열펌이 가능,https://www.youtube.com/watch?v=7apyJWIwQz4,46,2023-09-04,0:05:37,
9,단발머리 단발컷 단발펌  셋팅펌으로  물결펌 발롱펌   김송정머리터 강남본점 신논현역 미용실 원혜림 원장님 시술 고객님,https://www.youtube.com/watch?v=UjXdd69jQfQ,293,2023-09-04,0:00:30,
10,비포 앤 애프터 헤어스타일 단발펌 단발커트 발롱펌 물결펌  신논현역 미용실   반포미용실  김송정머리터에서,https://www.youtube.com/watch?v=eeK9WsaYqxg,313,2023-09-04,0:00:43,
11,예쁘고  귀엽고  어려 보이는 파마  30대  여자 헤어스타일 굵은히피펌은 볼륨세팅으로  해야 효과가 좋고   오래 유지됩니다.,https://www.youtube.com/watch?v=KrOzuHIPbRs,244,2023-09-02,0:01:33,
12,예뻐지는 파마를 포기하지 않아도 됩니다.김송정머리터를 만나면  더 예쁜 파마 머리가  됩니다,https://www.youtube.com/watch?v=grJ53jCjbH0,213,2023-08-31,0:03:30,
13,곱슬머리 매직 하러 갔다가  꺾인 머리 되어 김송정머리터 방문해서  올레틴 복구매직 클리닉 으로 삭발하지 않아도 되고 잔디 머리가 되는 것을 멈추게 했어요. 꺾인머리 복구전문,https://www.youtube.com/watch?v=Y5opaZloPaE,66,2023-08-30,0:01:44,
14,녹은 모발 극손상모발에서 산성펌제  중성펌제 환원 후 뿌리펌 볼륨셋팅 히피펌 했습니다.  김송정머리터 김송정원장이 개발한 레시피로 복구펌 하세요,https://www.youtube.com/watch?v=qnr5Xl1Qbzc,64,2023-08-28,0:03:00,
15,"손님 없다고  0 말고 ,  까다롭다고   0 말고 , 컴플레인 했다고  진상이라고 0 말고,as 해달라고 하면 한 숨 쉬지 말고 공부 부터 하는게  잘 될 사람들의 마인드....",https://www.youtube.com/watch?v=7LAjH0HLMAA,65,2023-08-24,0:00:30,
16,탄머리 꺾인머리 손상머리 탈색머리 등 곱슬머리 탄머리 꺾인머리 환원 후 올레틴 복구매직 클리닉의 놀라운 효과를 미용사들도 감동합니다,https://www.youtube.com/watch?v=m64a2NvVAAI,78,2023-08-23,0:02:46,
17,3040대 여자 추천 헤어스타일 열펌 개발 과학자  김송정머리터  김송정원장이  개발한  볼륨매직셋팅 S바디  태슬펌,https://www.youtube.com/watch?v=HL5WC-23iiI,116,2023-08-23,0:02:50,
18,복구매직  복구클리닉의 혁명입니다. 환원연화 후 뿌리 볼륨 후 복구매직 후 복구클리닉은 김송정머리터에서 개발했습니다,https://www.youtube.com/watch?v=U2_vJwMxYmU,61,2023-08-22,0:05:00,
19,극손상모발 탄머리 비포헤어  와 처음으로 매직셋팅펌 성공한  애프터 헤어스타일,https://www.youtube.com/watch?v=Ir1rW2W0w5o,165,2023-08-21,0:00:30,
20,열펌 실패 후  디지털펌 실패 한 후 헤나 염색을 하고  김송정머리터를 첫 방문 후 단골이 될 수 밖에 없는 이유가 있습니다.  감동하고 가셨습니다.,https://www.youtube.com/watch?v=ji18m-bwIYk,70,2023-08-21,0:02:22,
