,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,집앞에 나갈때도 1억착장 하고 나오는 중국인 여사친😱😱😱,https://www.youtube.com/watch?v=5KdMs-v1060,6786,2023-09-20,0:10:53,
1,여자들이 원하는 남자 지갑 바로 이 것! I 최악의 최고의 명품 지갑,https://www.youtube.com/watch?v=XWmk9rml7Sc,9168,2023-09-18,0:15:09,
2,"슈프림,조던,발렌시아가,크롬하츠,루이비통 최대 70% 세일",https://www.youtube.com/watch?v=V8DYBE5wC2M,13742,2023-09-16,0:13:54,
3,이렇게 까지 오래 고민하고 산 아이템은 처음인것 같아요.,https://www.youtube.com/watch?v=bjZSS62TVkY,6276,2023-09-12,0:11:01,
4,내가 갖고 있는 명품 으로 돈 벌 수 있을까?,https://www.youtube.com/watch?v=AkNu524l48o,3505,2023-09-09,0:11:06,
5,"사자마자 뽕 뺀 아이템, 사자마자 후회한 아이템",https://www.youtube.com/watch?v=WdaP9_phBQo,7090,2023-09-07,0:16:58,
6,키드밀리 레디 옷장을 털어봤습니다.ㅣ네고 좀 해주세요.,https://www.youtube.com/watch?v=60gUDuWwa6c,16364,2023-09-04,0:14:29,
7,마음에 드는 가을 아우터 샀어요🍁,https://www.youtube.com/watch?v=t6-VCShr4Qg,5862,2023-09-01,0:11:36,
8,2023 지금 유행하는 명품 신발 best5,https://www.youtube.com/watch?v=BGaMBQ4KhJo,7410,2023-08-31,0:09:10,
9,기대 1도 안했는데 살게 너무 많네요...,https://www.youtube.com/watch?v=r7yIFkWgmuM,8996,2023-08-28,0:08:56,
10,월클로 갈 국내 브랜드 3가지! 폼 미쳤다잉,https://www.youtube.com/watch?v=k2oVmLiyuqU,6927,2023-08-26,0:10:23,
11,슈프림 수 억 쓴 남자와 슈프림 1주차 아이템 리뷰,https://www.youtube.com/watch?v=pTV11qr3HYw,19312,2023-08-23,0:10:00,
12,슈프림 절 싫어 하네요. 이제 슈프림 안살래요.,https://www.youtube.com/watch?v=Bp7FvX1gR6Q,34291,2023-08-22,0:13:37,
13,지디 브루노마스 RM 한자리에서 보고 왔습니다.,https://www.youtube.com/watch?v=fKQTMkxlxeU,12514,2023-08-19,0:16:19,
14,10년만에 왔는데 쇼핑할 곳이 많아졌네요;,https://www.youtube.com/watch?v=RaZbkmIthsA,9870,2023-08-17,0:11:58,
15,"뉴진스 실물 후기 l 그동안 많은 연예인을 봤지만 패션부터가,,",https://www.youtube.com/watch?v=4nfegdLdcyw,9700,2023-08-14,0:11:13,
16,부산 최고의 편집샵은 어떨까?,https://www.youtube.com/watch?v=KHKSljUPsUU,11042,2023-08-12,0:15:32,
17,여름만 되면 이 신발 인기 많은 이유를 알겠네요.너무편함🤩,https://www.youtube.com/watch?v=tczWR8BkCuE,5119,2023-08-10,0:07:19,
18,고가의 티셔츠 이렇게 세탁하고 관리하세요!ㅣ론나,https://www.youtube.com/watch?v=Yb7rgkrME1M,6165,2023-08-08,0:10:37,
19,올 해 산 아이템중에 만족도 1등 가격도 1등,https://www.youtube.com/watch?v=2faJSp3Jrhs,11073,2023-08-05,0:16:06,
20,"IWC 탑건 시계 사고, 리모와 캐리어 사고 하루종일 쇼핑하기 💵",https://www.youtube.com/watch?v=ZvXwU0eTfTk,9857,2023-08-02,0:13:13,
21,시그니엘 사는 부자와 함께 명품 시계 분해 해보기 #shorts,https://www.youtube.com/watch?v=-eHklFoqTjk,2769,2023-07-31,0:01:00,
22,패션 디자이너가 알려주는 좋은 반팔 구별법|론나,https://www.youtube.com/watch?v=wNIeWXnvRuk,8224,2023-07-28,0:11:12,
23,세계가 주목하는 K 패션🔥폼 미쳤다잉,https://www.youtube.com/watch?v=nKYOoWnMKSw,4225,2023-07-27,0:10:56,
24,디올 VIP 파티에서 차은우 보고 쇼핑하고 떠그클럽 오픈 파티 갔다왔어요.,https://www.youtube.com/watch?v=36iH8yFG5mY,12160,2023-07-24,0:12:51,
25,명품 디자이너의 중요성ㅣ이 브랜드가 이렇게 바뀌었다고?😱,https://www.youtube.com/watch?v=oOoZya877FA,6535,2023-07-20,0:08:53,
26,나만 알고싶은 숨겨진 국내 브랜드 BEST5ㅣ진짜 잘함;,https://www.youtube.com/watch?v=st-4Q57lTzo,11302,2023-07-16,0:12:08,
27,아이러니 포르노🔥,https://www.youtube.com/watch?v=K__48q-GcUo,4653,2023-07-15,0:13:52,
28,"백화점 휴점에 오픈런 하는 VIP 고객들ㅣ발렌시아가,루이비통,iwc",https://www.youtube.com/watch?v=tzVeIqn1dAw,32365,2023-07-13,0:12:27,
29,대형 패션 유튜버가 만든 옷은 어떨까?,https://www.youtube.com/watch?v=tfmHCNtPBDU,27212,2023-07-07,0:16:04,
30,크롬하츠ㅣ샤넬ㅣ루이비통ㅣ디젤ㅣ자크뮈스ㅣ마르지엘라 하울,https://www.youtube.com/watch?v=z0FusKa0bNQ,12879,2023-07-03,0:12:17,
31,지디 샤넬 백 매고 도망친 찌드래곤,https://www.youtube.com/watch?v=6MGKu4Cv864,9106,2023-07-01,0:14:42,
32,미국 최고의 리셀러는 돈을 어떻게 벌까?ㅣ통합본,https://www.youtube.com/watch?v=f1ssaTkZKj4,139749,2023-06-30,0:44:03,
33,여주 아울렛 가면 꼭 가야 하는 브랜드! 모든 꿀 팁 대방출!,https://www.youtube.com/watch?v=pTIx8_HJeeg,140376,2023-06-23,0:14:06,
34,발렌시아가 30~40%세일이요? 감사합니다.,https://www.youtube.com/watch?v=LHjzMQCk17M,15953,2023-06-19,0:12:27,
35,동대문 노란천막에서 산 루이비통 지갑. 퀄리티 미쳤네;;,https://www.youtube.com/watch?v=zFQYSp9o8N4,177634,2023-06-17,0:13:54,
36,미국 최고의 아티스트 작업실 놀러갔다가 NBA 1열 직관,https://www.youtube.com/watch?v=AF39uwBWTl8,9615,2023-06-12,0:07:02,
37,"20대 영앤리치ㅣ루이비통 줄넘기,트렁크,퍼즐 까지 ㅎㄷㄷ",https://www.youtube.com/watch?v=yUhkR-8NYWc,34582,2023-06-08,0:16:50,
38,최근에 폼이 미친 브랜드들 매장을 가봤습니다.,https://www.youtube.com/watch?v=-8qNazjSZfQ,16589,2023-06-06,0:14:51,
39,루이비통 서울 쇼😎 VIC들은 어떻게 입고 올까?,https://www.youtube.com/watch?v=GaYcFMQByO0,62541,2023-06-04,0:13:41,
40,가격도 안보고 루이비통 수 억 쇼핑한  20대 영앤리치💵💵💵,https://www.youtube.com/watch?v=cRTGopTX3Dk,28268,2023-05-31,0:11:39,
41,저도 이 브랜드에 빠질것 같아요.🖤,https://www.youtube.com/watch?v=Ydo61pKIOUo,13828,2023-05-29,0:10:57,
42,"요즘 꽂힌 브랜드 세인트미카엘 , 발렌시아가 , 그랙로렌",https://www.youtube.com/watch?v=ILNAPeM8Kz0,12604,2023-05-24,0:12:23,
43,"지방시,마르지엘라,마틴로즈,r13,본봄 쇼핑",https://www.youtube.com/watch?v=jMdoRkTFQTQ,9912,2023-05-18,0:13:16,
44,릭오웬스 미치면 생기는 일,https://www.youtube.com/watch?v=g8f3LYdsBnI,39043,2023-05-16,0:10:40,
45,르세라핌 착용한 전 세계 하나밖에 없는 한정판 신발?,https://www.youtube.com/watch?v=_ZVnnzanEPA,9238,2023-05-13,0:13:14,
46,30년 뒤에 입으려고 명품을 사는 남자 ㅎㄷㄷ,https://www.youtube.com/watch?v=rwUE-imAFp8,14596,2023-05-12,0:14:51,
47,"루이비통 , 마르지엘라 , 자크뮈스 , 릭오웬스 하울",https://www.youtube.com/watch?v=xs6y9hZJMjA,10132,2023-05-11,0:12:53,
48,15년동안 한 우물만 판 패션디자이너 한강뷰 집을 가봄😱,https://www.youtube.com/watch?v=ky2T8cb0DGY,26793,2023-05-03,0:15:23,
49,"발렌시아가 스러운 새로운 미국 브랜드(크롬하츠,스투시 등)",https://www.youtube.com/watch?v=g1GJUWe0a54,15261,2023-05-01,0:11:21,
50,미국 최대 마약왕은 쇼핑을 어떻게 할까?,https://www.youtube.com/watch?v=2WXewhETjng,20633,2023-04-28,0:14:07,
