,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"""제 맘에 들게 하는 사람이 하나도 없어요"" 1년넘게 머리 못자른 캐나다에서 오신 남자 고객님, 이걸 그냥 다 잘라달라구요? / 남자 장발에서 숏가일 원블럭 스타일링",https://www.youtube.com/watch?v=cmKzLgad9Y0,6538,2023-09-05,0:08:34,
1,"[5분 완성] 요즘 핫하다는 이 짧은 스타일링, 저정도 M자여도 되네요? 정말 쉽게 만드는 남자 짧은 머리 스타일링 / 얼굴 길어도 OK",https://www.youtube.com/watch?v=ALbMDhMHHCE,75152,2023-08-13,0:09:32,
2,"패션 인플루언서도 놀란' 이 헤어스타일' , 고정관념 박살내면서 쉬운 트랜디한 짧은 머리, 이대팔 가르마 스타일링 / 남자 짧은 머리 추천",https://www.youtube.com/watch?v=uxqag0zamiI,23012,2023-07-07,0:08:57,
3,"[집에서 바로 가능] 검색량 2100% 떡상한 남자 헤어스타일, 진짜 쉽게하는 남자 숏가일 스타일 셀프로 하는 방법 / 2023 남자 여름 머리",https://www.youtube.com/watch?v=q1eN_hqRCDE,76040,2023-06-23,0:09:39,
4,사람을 찾습니다.,https://www.youtube.com/watch?v=1FAjd5NkbMU,11099,2023-06-11,0:01:16,
5,미용실에 관한 것들 전부 사실대로 답변 드립니다. 머리하러 가기 전 꼭 보세요. 남자 머리의 오해와 진실 / 남자 망한 머리& 남자 헤어 상담소,https://www.youtube.com/watch?v=MOodLPDrzes,15991,2023-06-04,0:08:03,
6,3년전 찾아왔던 초등학생이 다시 바버샵에 왔습니다. 결국 머리를 해줬는데 반응이... / 여중생이 바버샵에서 머리하니 스타일 반응 대박,https://www.youtube.com/watch?v=zmEUUSn0ROE,19714,2023-05-26,0:09:19,
7,[무료 공개] 저는 이거 하나로 모든 머리를 다 합니다. 남자 머리 직관적으로 쉽게 하기 - 000 섹션,https://www.youtube.com/watch?v=aaFzlrVWhK4,14526,2023-05-16,0:19:14,
8,킹스턴 온라인 맴버십 클래스 / 직관적으로 쉽게 하는 남자 머리,https://www.youtube.com/watch?v=O-OvMJqIKzQ,29193,2023-05-16,0:02:12,
9,[무료 공개] 저는 '이 테크닉'하나로 모든 머리를 다합니다. 실전 시스루 댄디 스타일링 / 한가지 섹션으로 트랜디한 머리 자르기,https://www.youtube.com/watch?v=puljVK0mt5A,12611,2023-05-15,0:24:54,
