,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,출장 맟춤교육(언양 편)#교육문의 환영 #02-558-8907,https://www.youtube.com/watch?v=9t0L7cOz7G8,1484,2022-06-30,0:07:36,
1,중년 숱없는 머리 풍성하게!!!#교육문의환영#개인특강#출장교육#02-558-8907,https://www.youtube.com/watch?v=sKqP7xiEjoo,1186,2022-06-04,0:01:31,
2,숱없는 머리 점핑커트 노하우 공개!!# 교육문의 환영#출장교육#개인특강교육,https://www.youtube.com/watch?v=867pNwe1YmM,4493,2022-06-04,0:20:47,
3,숱업는 중년 볼륨 점핑!!!노하우 컷트 공개,https://www.youtube.com/watch?v=ii-rg2XSn0I,7342,2022-05-12,0:14:55,
4,루시가 간다!! 출장교육 START!!# 교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=JUp_7iZdbxU,1244,2022-05-02,0:04:32,
5,중년 숱없는 앞머리 잔머리 해결 영상!!#5월할인이벤트#교육문의 02-558-8907,https://www.youtube.com/watch?v=25RgnpWjHgw,3644,2022-04-25,0:07:38,
6,중년 숱많아보이는 컷트 #교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=bHXsQhL0UPU,2192,2022-03-04,0:08:33,
7,숱많아 보이는 컷 꼭봐야되는 영상!!,https://www.youtube.com/watch?v=SdtJgiHerO4,1252,2022-03-02,0:12:26,
8,중년볼륨매직!! 나만의 꿀팁#교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=5n2b9RiAmok,1113,2022-02-26,0:05:41,
9,"숱없는 중년, 볼륨살리는 컷트&펌",https://www.youtube.com/watch?v=Tw9ZOYbW2-k,3773,2022-02-16,0:05:47,
10,중년 볼륨 컷 #교육문의 02-558-8907#3호선 대치역1번출구 대치클레시아1층,https://www.youtube.com/watch?v=IShlzdenj54,1695,2022-02-05,0:05:03,
11,중년 숏트 볼륨웨이브 #교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=XpyHVAqQL1U,2383,2022-02-05,0:06:39,
12,중년여신머리 약바르는 노하우!! 꿀팁공개#교육/예약문의 02-558-8907,https://www.youtube.com/watch?v=Zwm2jCIRsB0,1596,2022-01-30,0:09:40,
13,짧은 단발 스피드 컷&펌 마무리까지 풀 영상#교육/예약문의 02-558-8907,https://www.youtube.com/watch?v=Ano-Bzztg44,2638,2022-01-22,0:07:04,
14,중년 볼륨컷트 쉽게 쉽게~~#교육/예약문의 02-558-8907#대치역1번출구,https://www.youtube.com/watch?v=ABTqe1c0eE8,1609,2022-01-21,0:08:00,
15,숱없는 중년!! 돈 많이 벌게 해 준 컷&펌 꿀팁공개!!!,https://www.youtube.com/watch?v=BmhzDLvtuf0,3382,2022-01-15,0:08:43,
16,뿌리볼륨 펌#교육문의 02-558-8907#3호선 대치역1번출구 직진70미터 대치클레시아 1층,https://www.youtube.com/watch?v=yennxQOdlNI,1618,2022-01-03,0:06:33,
17,중년 스피드 컷!!!,https://www.youtube.com/watch?v=rOyIj3HMdAU,4868,2021-12-27,0:11:07,
18,컬러크리닉 비법공개!!!#교육문의 05-558-8907,https://www.youtube.com/watch?v=Rde9XOCnX6g,1646,2021-12-19,0:09:15,
19,"중년 스피드단발컷 펌, 각도의 비밀!!",https://www.youtube.com/watch?v=jXD5NghYUBo,2341,2021-12-19,0:04:45,
20,스피드 레이어 컷#교육문의 02-558-8907#3호선대치역1번출구 직진70미터,https://www.youtube.com/watch?v=jeFX6DhmXV8,733,2021-12-19,0:05:31,
21,중년 스피드 컷트#교육/예약문의 02-558-8907,https://www.youtube.com/watch?v=MsOCNT9CyDE,1735,2021-12-09,0:07:08,
22,늘어지는 머리 고객 감동시키기#교육문의 02-558-8907,https://www.youtube.com/watch?v=JctRauVlTV4,886,2021-11-26,0:02:02,
23,드라이 펌 난 이렇게 한다.#교육문의 02-558-8907,https://www.youtube.com/watch?v=4tWNJDguJsg,2138,2021-11-22,0:03:22,
24,"컬러크리닉 톤다운#교육문의 02-558-8907,3호선 대치역1번출구직진70미터",https://www.youtube.com/watch?v=CXKAkjkurIg,420,2021-11-22,0:01:45,
25,중년 멋진 긴 상고머리#교욱문의환영 02-558-8907,https://www.youtube.com/watch?v=iOeZGheEk3Y,1888,2021-11-22,0:06:42,
26,#교육문의환영 #02-558-8907#대치역3호선 1번출구#예약문의,https://www.youtube.com/watch?v=83Tw2NTNEd0,484,2021-11-14,0:00:47,
27,극손상모 대응하는 방법!! 꿀팁~노하우 ~팍팍!! #교육문의 02-558-8907,https://www.youtube.com/watch?v=wFJZps4QOgE,1113,2021-11-07,0:04:14,
28,"손질이 쉽고 편한 컷트#교육,예약문의환영 02-558-8907#3호선 대치역1번출구 70미터",https://www.youtube.com/watch?v=cmErUWbehpQ,2091,2021-10-24,0:11:17,
29,숱없는 중년 롤스트레이트 꿀팁!!대방출~~#교육및 예약문의#02-558-8907,https://www.youtube.com/watch?v=CBCIrGbrZA0,17867,2021-10-17,0:12:44,
30,중년 숱업는 머리 풍성한 업스타일#교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=n_rPgsyJJtE,1134,2021-10-17,0:13:11,
31,가을의변신!! 대치동 보브스타일#교육및 예약전화02-558-8907,https://www.youtube.com/watch?v=LIWVYiC-4sE,1565,2021-10-14,0:08:22,
32,중년 숏컷 ! 안보면 후회!!!!#교육및 예약문의 02-558-8907#3호선 대치역1번출구 70미터,https://www.youtube.com/watch?v=f970m2lLB6E,2819,2021-10-12,0:08:42,
33,앞머리 숱없고 가는머리 볼륨컷&펌#교육문의및 예약접수#02-558-8907,https://www.youtube.com/watch?v=gNWRgbPIvz8,4198,2021-10-10,0:12:20,
34,중년 여성 다운펌 자연스럽게~~ #교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=sWaqMMebNSs,1292,2021-09-29,0:08:32,
35,중년숱없는머리 펌 작업#교육문의및 예약02-558-8907,https://www.youtube.com/watch?v=QKEk012T9kk,1322,2021-09-27,0:03:51,
36,극손상모 보브펌&컷#교육문의및 예약02-558-8907,https://www.youtube.com/watch?v=ujk_hc3RA5w,5599,2021-09-27,0:21:12,
37,중년 숱많은 롱머리 매직셋팅 C컬 펌#교육및 예약문의 02-558-8907,https://www.youtube.com/watch?v=Ce37OSxPslw,2069,2021-09-10,0:09:11,
38,사이드 뻣는머리 고쳐주는 작업#교육문의및 예약02-558-8907,https://www.youtube.com/watch?v=g7HyBREyyT0,5931,2021-08-30,0:05:11,
39,"대치동 보브스타일#교육문의 02-558-8907,#대치역 1번 출구 직진거리 100미터",https://www.youtube.com/watch?v=cIH-3TwNWlA,2725,2021-08-22,0:08:50,
40,앞머리 머리핀 꽂는방법 노하우!!#교육문의 02-558-8907#3호선 대치역1번출구 대치클레시아 1층,https://www.youtube.com/watch?v=B8Qy34EHUSg,8128,2021-08-21,0:08:55,
41,단발펌 아주 쉽게~~#교육문의02-558-8907#대치역1번출구 50미터 대치클레시아,https://www.youtube.com/watch?v=f7QMhZxjktA,4443,2021-08-15,0:09:56,
42,"숱없고,가늘면 펌이 안나온다구요???#교육문의02-558-8907",https://www.youtube.com/watch?v=pYkUsKiS4NY,2244,2021-08-07,0:06:04,
43,"앞머리, 탑, 네이프,숱없는머리 꿀팁#교육문의 02-558-8907",https://www.youtube.com/watch?v=hNa6XtbaXLo,12943,2021-07-23,0:12:26,
44,가늘고 얇은 머리 볼륨 드라이 꿀팁!! #교육문의 02-558-8907,https://www.youtube.com/watch?v=iNUaaon-tGM,2243,2021-07-16,0:11:38,
45,"가늘고 늘어지는 펌 노하우 공개!!!#교육문의 02-558-8907, #3호선 대치역1번 출구대치클레시아",https://www.youtube.com/watch?v=rBpA2sUeClU,1856,2021-07-13,0:04:36,
46,교육생 모집#혼주머리예약#02-558-8907#대치역1번출구 대치클레시아1층,https://www.youtube.com/watch?v=oHgpx416RdU,277,2021-07-11,0:03:32,
47,숱이 너무 많아 보여여~~#교육문의 환영 02-558-8907,https://www.youtube.com/watch?v=bJ0S8TP7tE0,2145,2021-07-08,0:08:05,
48,중년 층 단발 컷과 펌 -고급스럽게- 너무쉬워여!!#교육문의 환영 02-558-8907,https://www.youtube.com/watch?v=BWydd_viA6c,9850,2021-07-06,0:08:00,
49,"교육문의환영,#02-558-8907, #혼주머리예약접수",https://www.youtube.com/watch?v=kcI1MlT6XWs,217,2021-07-03,0:00:47,
50,대치동 사모님!! 숱없는 머리 보브스타일#교육문의환영02-558-8907,https://www.youtube.com/watch?v=ZavFjJcN3ig,3893,2021-06-25,0:09:19,
51,교육생 추가모집#02-558-8907#교육문의환영,https://www.youtube.com/watch?v=kzigdyEHiQk,256,2021-06-22,0:01:03,
52,중년 숏트퍼머 꿀팁공개!! 앞머리마는꿀팁!네이프마는꿀팁!마무리하는 끌팁#교육문의 환영02-558-8907,https://www.youtube.com/watch?v=nubQwF1vo6Q,41257,2021-06-21,0:15:58,
53,대치동 사모님 예쁜 보브스타일~~#교육문의 02-558-8907,https://www.youtube.com/watch?v=Dpg9AEV9t3Q,3289,2021-06-04,0:07:49,
54,헤나머리도 잘나와유!!! #교육문의 02-558-8907,https://www.youtube.com/watch?v=90_7JpfujvQ,9314,2021-06-03,0:07:08,
55,중년 가늘고 숱없는 머리 꿀팁?? 이런방법도 있었네여 !!#교육문의02-558-8907,https://www.youtube.com/watch?v=zRFPZUQzLq8,2615,2021-05-31,0:03:40,
56,이런머리도 가능해여 ???#복구레시피는 확실하게!!,https://www.youtube.com/watch?v=Q-wmWq0NW8o,729,2021-05-27,0:01:59,
57,"두상이 커보인다구여???#사이드에 날개가 달려서 그래여!!,#교육문의 환영02-558-8907",https://www.youtube.com/watch?v=u37dJU9eu0g,2016,2021-05-26,0:06:32,
58,"머리숱 없는 분 볼륨 살리는 펌#English sentence,#교육문의환영02-558-8907",https://www.youtube.com/watch?v=TkkJvZ5kQ-M,5610,2021-05-25,0:09:51,
59,"중년 커트선무너지지않게 퍼머하는 방법,#English sentence, #교육문의환영02-558-8907",https://www.youtube.com/watch?v=Nm7DD58h-2Y,4864,2021-05-25,0:08:40,
60,"손질이 편해여!!! 영문버전,#교육문의 환영, 02-558-8907",https://www.youtube.com/watch?v=Zey_FWJd1jc,859,2021-05-24,0:06:05,
61,사이드에 숱이 없어요!! 숱많아보이는 예쁜컷^^#교육문의02-558-8907,https://www.youtube.com/watch?v=rHdAZeZLQ04,1706,2021-05-23,0:09:03,
62,"손질이 편해여!!!#알레이,#교육문의02-558-8907",https://www.youtube.com/watch?v=x8Zh2Yyw8-E,509,2021-05-23,0:06:05,
63,"손질이 잘 안돼여!!!,#교육문의환영 02-558-8907",https://www.youtube.com/watch?v=ga0ip8MkniY,639,2021-05-16,0:03:10,
64,"구독자 5천명 돌파!!,#교육문의02-558-8907,#대치역1번출구 직진 대치클레시아",https://www.youtube.com/watch?v=mQjDulhMEQ8,173,2021-05-14,0:02:38,
65,"사이드가 자주 뻗어여!!!#교육문의 환영!!,#02-558-8907,#대치역1번출구 대치클레시아1층",https://www.youtube.com/watch?v=0u9haJ7FsOg,8561,2021-05-10,0:09:18,
66,"중년 새치 블랙 빼기 노하우 공개!!, #교육문의환영,#알레이,#02-558-8907",https://www.youtube.com/watch?v=WSiTJalMJ18,2062,2021-05-01,0:10:10,
67,"가늘고 힘없는 머리 탄력있게 펌하는 꿀팁 공개,#알레이, #교육문의환영",https://www.youtube.com/watch?v=jGxGbvz693c,638,2021-04-28,0:01:44,
