,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,쿨톤을 위한 신상 팔레트 & 블러셔 메이크업! [에뛰드하우스 블루베리 우유/ 아리따움 라벤더 포그 컬렉션 /메디힐 민감 진정 수분 크림],https://www.youtube.com/watch?v=RHBWeYvqxV0,1247,2021-01-03,0:06:41,
1,가을 무드 메이크업 / 환절기 피부관리 제품 추천 [#에뛰드하우스 / #거즈패드],https://www.youtube.com/watch?v=mXbRxgLNs8s,750,2020-10-08,0:05:09,
2,가을맞이 에뛰드하우스 뮬리 로맨스 메이크업! [+푸석한 피부를 위한 스킨케어 / 라네즈 / 올리브영 세일!],https://www.youtube.com/watch?v=r2AZlf_v7Ck,662,2020-09-10,0:07:06,
3,"비건 화장품, 클렌징, 리프팅 크림, 속눈썹, 셀프 뷰티 신상 립까지! 2020년 첫 메이크업 제품 맛집 모음!",https://www.youtube.com/watch?v=I2OLmUlfqOE,574,2020-02-04,0:11:30,
4,고렴이 파운데이션 리뷰 2탄! 에스티로더 더블웨어 파데 꼼꼼 리뷰 (+조르지오 아르마니 파데랑 뭐가 다를까?),https://www.youtube.com/watch?v=GST7BpB8qCY,7392,2020-02-02,0:10:45,
5,"아이라인 그리기 어렵지 않아요! (펜슬, 젤, 리퀴드, 붓펜 아이라이너 특징 정리 + 점막 채우기 꿀팁)",https://www.youtube.com/watch?v=NylwWBWUBOs,33914,2020-01-30,0:10:25,
6,"초간단 눈썹 정리 & 눈썹 그리는 방법 (데일리 아이브로우 추천! 눈누난나, 에뛰드하우스)",https://www.youtube.com/watch?v=u_3Akp67ACw,9877,2020-01-05,0:04:25,
7,"롬앤 4구 아이섀도우 팔레트 _ 말린 코스모스 로드샵 데일리 메이크업 (+아모레퍼시픽, 라네즈, 셀레피트, 에뛰드하우스까지!)",https://www.youtube.com/watch?v=NZub63zjoHk,2524,2019-12-26,0:04:40,
8,요즘 내가 참 좋아하는 메이크업 (디올 5구 팔레트 + 에스티로더 더블웨어 파운데이션 조합) | DIOR UNDRESS & ESTEE LAUDER,https://www.youtube.com/watch?v=Z_ch4ZREeQc,9718,2019-11-15,0:10:17,
9,FALL IS COMING! 가을가을한 색감의 무드 음영 메이크업 (+ 에뛰드 메이플 로드 / 에센허브 토너패드) | Etude House maple road,https://www.youtube.com/watch?v=TSvr-mPcXKA,637,2019-09-24,0:04:24,
10,"면접, 직장인, 여행용으로 딱! 바비브라운 팔레트 서울 에디션 + 아르마니 립 마그넷 (ft. 신라면세점 / 신라팁핑) | BOBBI BROWN SEOUL & LIP MAGNET",https://www.youtube.com/watch?v=BAsrUymquZw,2938,2019-09-05,0:14:17,
11,에뛰드하우스 신상 팔레트 #베이크하우스 아이메이크업 꿀조합 (로드샵...데일리용..너모 예뻐요....) | ETUDE HOUSE BAKEHOUSE,https://www.youtube.com/watch?v=FT6zlMo0z5k,1762,2019-08-30,0:01:52,
12,마스카라 맛집 에뛰드하우스 래쉬 펌 볼륨픽스 마스카라 전색상 발색 + 리뷰 | etude mascara review,https://www.youtube.com/watch?v=IBXJg7LFs3M,16830,2019-07-18,0:09:41,
13,"돌고 돌아 결국 다시 찾아쓰는 민감성, 건성 여드름 피부인의 스킨케어 루틴 (ft. 수분크림, 피부 관리, 로아큐탄 후기)",https://www.youtube.com/watch?v=DAVxScofT38,113496,2019-05-26,0:15:23,
14,"화장하기 귀찮은 날, 내 민낯같은 내추럴 투명 메이크업 (유리광채 피부 + 자연스런 음영) | Natural Makeup",https://www.youtube.com/watch?v=QU9NOF2eFI0,2122,2019-05-11,0:13:34,
15,베이스 장인 VDL 컬러코렉팅 프라이머 vs. 벨벳 블러 프라이머 꼼꼼 리뷰! (ft. 미니어처 4종 키트) | VDL PRIMER MINIATURE KIT,https://www.youtube.com/watch?v=xZ4LAilGiBQ,7383,2019-04-12,0:17:28,
16,블리블리 365 구절판 섀도우 팔레트 + 입생로랑 틴트 = 데일리 코랄 핑크 스모키 메이크업 (ft. 면세 추천템) |  Vely Vely Coral Pink Makeup,https://www.youtube.com/watch?v=e8uvu6V4L00,959,2019-04-01,0:03:08,
17,"에뛰드🌸 블라썸 피크닉으로한 봄 맞이 데이트 + 대학 새내기 메이크업✨ (로드샵, 핑크, 글리터 덕후 모여랏) | Blossom Picnic Makeup",https://www.youtube.com/watch?v=60DcwV6D4Tg,807,2019-03-16,0:18:20,
18,봄맞이🌸 초간단 데일리 글리터 메이크업 조합✨ (ft. 스틸라 아이섀도우 팔레트 추천) | Daily Eye Makeup STILA,https://www.youtube.com/watch?v=jAQRhl3N63M,3539,2019-03-10,0:02:15,
19,"같이 잘 준비해요! (극 민감성, 예민성, 건성, 여드름 극복인의 새로운 나이트 스킨케어 루틴) | Korean Night Skin Care Routine",https://www.youtube.com/watch?v=gh2ukdaPgXM,1112,2019-02-03,0:14:01,
20,초간단⭐️ 10분만에 그럴싸한 긴머리 웨이브 스타일링👏 (feat. 머리숱 부자 + 긴 얼굴형 + 똥손) | 콩메이_Daily Hair Styling,https://www.youtube.com/watch?v=LA9q6TWFgHY,3342,2018-11-17,0:13:42,
