,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
4,예린님 그래도 아이돌이시잖아요.. ㅎㅎ,https://www.youtube.com/watch?v=0fMLW8KWd_o,81808,2023-08-29,0:10:08,
5,저 스테이씨 팬이었거든요?,https://www.youtube.com/watch?v=MGC7ZSVwoU8,232674,2023-08-23,0:14:51,
6,저희샵에 이상한 애가 들어온 것 같아요..ㅋㅋ,https://www.youtube.com/watch?v=LPVyxF09Q9U,165513,2023-08-21,0:09:58,
7,어디 가시길래 이렇게 꾸미실까요,https://www.youtube.com/watch?v=wW6ZB16dgxs,224130,2023-08-17,0:15:11,
8,항암치료 끝나고 머리를 어떻게 길러야할지 모르겠어요 ㅜㅜㅎㅎ,https://www.youtube.com/watch?v=L5_Xm7XFo5M,132762,2023-08-16,0:14:05,
9,디자이너 달고 초심을 잃은 청담동 여자가 있다고 하던데요,https://www.youtube.com/watch?v=V2k60QCqYQ0,613962,2023-08-14,0:12:24,
10,혹시 뉴진스 닮았다는 이야기 듣지 않으세요 ??,https://www.youtube.com/watch?v=uxFt6WMI2VA,331168,2023-08-10,0:10:23,
11,권은비님 요즘 핫하시더라구여..,https://www.youtube.com/watch?v=I6uo3rwOQNc,381652,2023-08-08,0:09:01,
12,유나님 플러팅 이렇게 하면 되는 거 맞죠 ?,https://www.youtube.com/watch?v=nzYu2FPHPCw,1633873,2023-08-01,0:10:39,
13,유경아 그동안 고생 많았다 ㅜㅜ 드디어 디자이너로 독립합니다.,https://www.youtube.com/watch?v=O_wOUHFkvLo,1324250,2023-07-27,0:13:53,
14,소아암환자 친구들에게 주려고 머리 길었어요 !,https://www.youtube.com/watch?v=hBABOc8wWA4,248670,2023-07-25,0:07:24,
15,산다라박님.. 더 이상 특이한 머리는 어려워요..,https://www.youtube.com/watch?v=SFOKm3PvzhE,498154,2023-07-19,0:12:34,
16,"어둡게 염색했었는데, 다시 밝게 할 수 있을까요 ?",https://www.youtube.com/watch?v=Aq9rv5Lft0o,303832,2023-07-17,0:12:17,
17,놀려서 죄송합니다.. 하지만 안 놀릴 수 없는 엔믹스 지우..,https://www.youtube.com/watch?v=CYAL6kKkdrY,1204969,2023-07-13,0:20:10,
18,제가 미용실은 처음이거든요 ? 단발 잘 잘라요 ?,https://www.youtube.com/watch?v=bCGltHB6sNY,1665082,2023-07-09,0:13:11,
19,중학교때부터 기른 머리 기부하려고요..!!,https://www.youtube.com/watch?v=5LhmkF2GfYo,3097704,2023-07-02,0:12:32,
20,섹시한 머리가 잘 어울릴 줄 알았는데..,https://www.youtube.com/watch?v=wLvIU_EN25k,1175462,2023-06-25,0:11:33,
21,자취 이렇게 하는 것 맞습니까 ? 다들 이렇게 살지 않습니까 ?,https://www.youtube.com/watch?v=z-SRFe2OfvE,86848,2023-06-22,0:09:08,
22,백반증이라고 머리부터 온몸이 하얗게 됐어요. 예전엔 염색하며 다녔는데 지금은 너무 마음에 들어요 !,https://www.youtube.com/watch?v=i3xPJWIP_68,2810742,2023-06-20,0:14:54,
23,염색했는데 색이 다 빠져버렸어요 ㅜㅜ 탈색 후 염색에 대하여 알려드립니다.,https://www.youtube.com/watch?v=8pnEsP5fmdc,140408,2023-06-18,0:07:06,
24,고객님 문돼의 온도가 무슨 뜻이에요 ?,https://www.youtube.com/watch?v=jcbR9vFtw0c,1441336,2023-06-13,0:13:34,
25,고객님 오늘 어디 중요한 곳 가시나요 ??,https://www.youtube.com/watch?v=UsraJ8GUQ8k,887084,2023-06-08,0:12:17,
26,탈색모에 알맞은 시술과 관리 방법 알려드리겠습니다 :),https://www.youtube.com/watch?v=JdtHmgKlODE,73715,2023-06-06,0:05:25,
27,1년 동안 기른게 이 정도거든요..ㅜㅜㅎㅎ 삭발할 뻔 했습니당 ㅎㅎ,https://www.youtube.com/watch?v=1GGtqyr0owA,1203305,2023-05-28,0:11:35,
28,머리 수습하려고 일본에서 한국까지 오신거예요?!,https://www.youtube.com/watch?v=A129YkNX6DM,1140038,2023-05-18,0:11:24,
29,군대 가기 전에 머리 기부하고 가려고 하는데.. 어울릴까요 ?,https://www.youtube.com/watch?v=cYQTPXGKQxU,4812605,2023-05-07,0:11:20,
30,한국와서 머리를 잘라본 적이 없는 외국인 손님이 오셨어요 (노르웨이 라푼젤),https://www.youtube.com/watch?v=UsgIEMdzFMI,1578591,2023-05-03,0:11:03,
31,탈색머리도 펌 가능하다고 해서 갔거든요..,https://www.youtube.com/watch?v=AiE1-KWvf4I,1105284,2023-04-26,0:12:52,
32,맨날 알아서 해달라고 하셔서 알아서 해드렸어요 고객님 !!,https://www.youtube.com/watch?v=PxncbPQBW1U,287408,2023-04-19,0:11:52,
33,빌리 츠키: 선생님 전 매우 실망했어요 ㅡㅅㅡ..,https://www.youtube.com/watch?v=qnSlblmkz4o,1081302,2023-04-11,0:14:06,
34,선생님.. 그냥 자연스럽게만 해주실 수 있나요??,https://www.youtube.com/watch?v=-vLiXvormU0,1015680,2023-04-09,0:13:01,
35,와.. 6년 간 기른 머리를 기부하신다고요 ?? 역대급 긴머리입니다,https://www.youtube.com/watch?v=bDVJ0_S6Jvg,1636769,2023-04-05,0:18:13,
36,새로운 멤버 영입합니다 ! 함께 하시겠습니까 ㅇㅅㅇ,https://www.youtube.com/watch?v=whlzKPKZGco,254692,2023-03-27,0:02:15,
37,어리다고 대충 해준건 아니겠죠? ㅜㅜ,https://www.youtube.com/watch?v=ZqGIqukyXg0,2895380,2023-03-23,0:14:06,
38,어..? 인스타에서 많이 보던 분 아닌가요 ?,https://www.youtube.com/watch?v=U7ctl16h7Kk,282916,2023-03-22,0:20:37,
39,절친이랑 여친에게 300만원 선물하고 반응을 보았습니다,https://www.youtube.com/watch?v=hy9YJwLixbI,236547,2023-03-20,0:10:30,
40,방학 끝나서 학교를 가야하는데 큰일났어요..,https://www.youtube.com/watch?v=G7jgcO2yOnw,621238,2023-03-16,0:09:42,
41,지금부터 제1회 머리자랑대회를 시작합니다.,https://www.youtube.com/watch?v=DckwczDohd8,172968,2023-03-13,0:06:37,
42,돈 많은 고객님이 좋긴 좋네요... ^0^,https://www.youtube.com/watch?v=Vv_3txK_3Q8,534613,2023-03-08,0:10:06,
43,쉬는 날 다 같이 제주도 오니까 너무 좋다 그치 ?,https://www.youtube.com/watch?v=h6ImbkyyjO8,334640,2023-03-05,0:14:56,
44,빗자루..? 묶으니까 더 심한 것 같은데요 ㅜㅜ,https://www.youtube.com/watch?v=63x3H6DAk-Q,1181848,2023-02-26,0:08:02,
45,"망한머리 대회 말고, 머리 자랑대회 합니다 !! 재밌는? 이상한? 머리 보내주세요 !!",https://www.youtube.com/watch?v=tNN4rGeMsRg,119278,2023-02-22,0:02:30,
46,너무 예쁘셔서 머리를 할 수가 없네여.. 다샤 타란,https://www.youtube.com/watch?v=ATn-S_vHth0,2646993,2023-02-16,0:08:54,
47,덱스님 은근히 귀여운 분이셨네요 ㅎㅎ,https://www.youtube.com/watch?v=KCNC-5XRfg8,1650757,2023-02-14,0:14:45,
48,문의가 가장 많았던🔥 미용사는 봉고데기 어떤 것 사용하나요 ??,https://www.youtube.com/watch?v=6pP5An67_YU,170739,2023-02-13,0:12:41,
49,울지 마세요.. 머리 기르면 괜찮아질거예요..ㅎㅎ,https://www.youtube.com/watch?v=SU7ojoAwuuY,818545,2023-02-09,0:09:06,
50,엄지님 붙임머리 쓰는거 나와도 괜찮아요 ??,https://www.youtube.com/watch?v=3y1FWHTuPcE,1244371,2023-02-08,0:12:29,
51,"어떤 스타일이 유행인가요 ? ""제가 알아서 해드릴게요""",https://www.youtube.com/watch?v=v5nbJlXoj8M,440323,2023-02-05,0:11:39,
52,팀 다같이 큐앤에이 !! 상사를 패고 싶을 땐 어떻게 해야하냐구요..??,https://www.youtube.com/watch?v=jFy5HIYLuRs,397157,2023-02-01,0:17:40,
53,얘들아 사회생활을 어디서 배운거야 ㅋㅋㅋ,https://www.youtube.com/watch?v=8kj0rnK3sYE,287878,2023-01-30,0:12:19,
54,이 정도면 모자를 벗는게 낫지 않을까요 ㅜㅜ?,https://www.youtube.com/watch?v=cQh-O7DZITY,1001197,2023-01-26,0:10:42,
55,예콩아 ㅋㅋㅋ 망한머리대회 나온거야..? ㅋㅋㅋㅋㅋ,https://www.youtube.com/watch?v=Hei_VK-jNr4,1217293,2023-01-23,0:08:12,
56,인생 8년차.. 머리를 자르지 않겠다 다짐했건만..,https://www.youtube.com/watch?v=8Ytc3OY9ecg,547870,2023-01-17,0:06:23,
57,오랜만에 일상인데 예쁘게 해주면 안될까 얘들아..,https://www.youtube.com/watch?v=Xt3zZ7wqHPU,421528,2023-01-15,0:13:44,
58,헤어디자이너는 이런 매직기 절대 안 사요 ! 요청 많았던 매직기 추천 영상입니다 :),https://www.youtube.com/watch?v=OdtbpOx2L7Q,961803,2023-01-09,0:11:20,
59,디엠으로 헤어모델 제안 와서 큰 맘 먹고 탈색했거든요..,https://www.youtube.com/watch?v=4J86hz5OQ0c,2289972,2023-01-02,0:09:41,
60,죄송하지만.. 이런 스타일이 유행이긴 한데 마음에 안 드시나요..;;,https://www.youtube.com/watch?v=EK_Rnc_5yzk,922607,2022-12-28,0:08:17,
61,증명사진 머리 어떻게 해야할지 모르시겠다구요 ??,https://www.youtube.com/watch?v=uv_8LsW7YdE,102852,2022-12-25,0:10:20,
62,유튜브에 올리기는 창피했던 우리팀 영상 모음,https://www.youtube.com/watch?v=OKnbRFm54eU,162463,2022-12-22,0:06:10,
63,곽윤기 형.. 머리 어디까지 기를 생각이세요 ?,https://www.youtube.com/watch?v=S0wyMbQHa5A,527521,2022-12-15,0:09:14,
64,요즘에 이 남자스타일 인기 많더라구요. 5분이면 됩니다.,https://www.youtube.com/watch?v=tNxAFso7dkQ,279306,2022-12-13,0:06:10,
65,난 그저 홈파티를 해보고 싶었을 뿐인데 제법...,https://www.youtube.com/watch?v=MkJAdO0mv2w,302964,2022-12-08,0:15:01,
66,"이게 얼마 만의 해외여행이냐.. 근데 유튜버 엄청 많음 (김계란, 곽윤기, 너덜트, 잇섭, 엔조이커플, 박막례할머니, 쏘영, 잠뜰, 사내뷰공업, 백앤아, 테스터훈, 참피디, 밍모)",https://www.youtube.com/watch?v=PUevgN5jbqw,175727,2022-12-06,0:08:59,
67,너.. 유학 다녀오니까 좀 달라졌다?? 일 년 만인가 ?,https://www.youtube.com/watch?v=Y8zgsHafafc,308603,2022-11-30,0:08:19,
68,요즘 돈을 좀 번 것 같은데요..? 사무실 커피머신부터 바꿔볼까요,https://www.youtube.com/watch?v=tSmY7u6PsCU,124130,2022-11-28,0:12:12,
69,스무살 구독자는 엄마가 반대해도 탈색합니다.,https://www.youtube.com/watch?v=8bqWX_-haXw,225100,2022-11-24,0:05:53,
70,"남친이 잘 생긴건 알겠는데, 여기서 이러시면 안되거든요 고객님",https://www.youtube.com/watch?v=rXbDNFukeno,1845863,2022-11-22,0:13:00,
71,저도 케이 뷰티.. 케이 미용 할 수 있는 겁니까?!,https://www.youtube.com/watch?v=V1fH6L8dX5U,3397757,2022-11-15,0:14:45,
72,망한머리대회 출연 이후로 제 영상 댓글 하나하나 다 읽어봤거든요 ?,https://www.youtube.com/watch?v=8cR6WsGSKY8,530627,2022-11-13,0:08:51,
73,70만원 에어팟 맥스 갖고 싶다고 해서 깜짝 선물 줬더니 이렇게 변하나요 ㅋㅋㅋ,https://www.youtube.com/watch?v=J2dssIMDc78,883594,2022-11-09,0:10:05,
74,팔을 잃을 수도 있는 수술한다고 찾아온지 일년이 지났네요,https://www.youtube.com/watch?v=H-pMtRuLlpI,230274,2022-11-06,0:08:41,
75,요즘 들어 일상을 안 올린 이유요?,https://www.youtube.com/watch?v=8twRg81VKMU,296332,2022-10-25,0:10:44,
76,여기가 장원영 다니는 샵 맞죠 ?? 저 아이브처럼 해주세요,https://www.youtube.com/watch?v=u5kxEjAHr34,546093,2022-10-20,0:11:11,
77,백모증?! 오드아이를 가지신 분이 오셨는데 저도 미용하면서 처음 봤어요,https://www.youtube.com/watch?v=8pY4vdXhgxo,2837649,2022-10-19,0:15:48,
78,권은비님 알아서 예쁘게 해달라고 하시더니 왜;;,https://www.youtube.com/watch?v=6sLksJy68TY,926814,2022-10-16,0:10:58,
79,한번 쯤 해봤을 고민.. 시크릿 탈색 vs 붙임머리 저의 의견은..,https://www.youtube.com/watch?v=EE2ZzZeAtMY,269891,2022-10-09,0:04:24,
80,망한머리 지원해도 되나요?? 속상한 고3이 찾아왔네요 (귀여움 주의),https://www.youtube.com/watch?v=VFmB_Ft5VfQ,570797,2022-10-04,0:08:46,
81,세상에 이런 머리?! 탈색머리가 무릎까지 오는데요 ?? 안 끊어지고 이게 가능하네..,https://www.youtube.com/watch?v=JNrmSFUxPmI,2993296,2022-09-26,0:09:22,
82,막내 학교 가서 기 살려주기 ㅋㅋㅋㅋ 귀엽네..,https://www.youtube.com/watch?v=TpQPNpW7heE,194806,2022-09-21,0:08:46,
83,유경아 요즘 힘들었지 내가 샴푸해줄게 ^^...,https://www.youtube.com/watch?v=U-Plad6Bqfs,712477,2022-09-19,0:15:19,
84,내 붙임머리ㅜㅜ 커트모델 했다가 이렇게 됐어요ㅜㅠㅜㅜㅜㅠㅠㅠㅠ,https://www.youtube.com/watch?v=91tQ7cQ8xTA,2095013,2022-09-15,0:11:30,
85,비싼 선물 사줄 맛 나는 반응 ㅋㅋㅋ 이렇게 변한다고 ??,https://www.youtube.com/watch?v=dwkEnD4C_aA,863786,2022-09-10,0:06:38,
86,탈색러들 모이세요 ! 드디어 탈색인들을 위한 브랜드를 만들었습니다.,https://www.youtube.com/watch?v=7GgjdZMdiRw,106915,2022-09-07,0:05:18,
87,구독자 인생메컵 찾아주기! 메이크업이 너무 어려워서 거의 하지 않는다는 구독자분이 오셨어요,https://www.youtube.com/watch?v=tpOl_Tcg2p4,275089,2022-09-05,0:16:14,
88,스무살 학생분이 오셨는데.. 정말 이렇게 잘라드려요 ??,https://www.youtube.com/watch?v=qf2d-Y75Me4,1210380,2022-09-02,0:08:04,
89,나 K고3.. 단발 레이어드 망해서 붙임머리 했는데..ㅠㅠ,https://www.youtube.com/watch?v=KIPrfH5AVN4,924673,2022-08-28,0:08:18,
90,237만원짜리 세계최초 뇌파를 이용한 다운펌 기계를 테스트해봤습니다.,https://www.youtube.com/watch?v=KmnWPHzmsuo,161901,2022-08-25,0:08:51,
91,이렇게 자르면 머리가 어떻게 되는지 직접 해보았습니다. anne의 독특한 머리 자르기 방법,https://www.youtube.com/watch?v=BCN_s7uSiBY,461106,2022-08-14,0:08:45,
92,미용실에서 탈색했는데 머리를 묶어주더라구요.. 집에 와서 거울을 봤는데..,https://www.youtube.com/watch?v=mWEbTdrQYa0,3001834,2022-08-07,0:09:56,
93,미니 장성규..? 키즈 미용실 하시는 분들 존경합니다..,https://www.youtube.com/watch?v=Ec1TMGZ6BXc,625886,2022-08-04,0:07:02,
