,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
11,빙수를 직접 만들어서 동생과 한판 붙었어요! 누가 더 잘 만들었을까요? 민초빙수vs롤업젤리빙수,https://www.youtube.com/watch?v=Osw9GtgBFi0,33214,2023-08-30,0:12:17,
12,무지개젤리를 먹고나서 언니 입에서 빛이 났을 때 동생의 반응은?,https://www.youtube.com/watch?v=GPN0reMAV8A,36156,2023-08-25,0:10:04,
13,학원 끝나자마자 영문도 모른채 끌려간 예콩이 ㅋㅋ 5시간동안 차를 타고 갔어요 ㄷ ㄷ..,https://www.youtube.com/watch?v=MBZgVKJolLw,54701,2023-08-24,0:11:07,
14,개학 전날 갑자기 학교에 가지 않겠다는 예콩이..대체 무슨일일까요?,https://www.youtube.com/watch?v=mSC7M6w5iXY,72462,2023-08-19,0:11:18,
15,엄마 화장품 몰래 쓰다가 걸렸어요!! 갑자기 엄마한테 따지기 시작하는 예설이 ..,https://www.youtube.com/watch?v=8oP6-u66uZw,51876,2023-08-17,0:10:01,
16,방학 때 뭘 하고 지낼까요? 에콩이와 예설이 자매의 방학일상! 브이로그 vlog!,https://www.youtube.com/watch?v=qDgUbA6_rEI,34137,2023-08-12,0:12:37,
17,친구네 집에 초대를 받아서 갔더니 엄청 큰집이!! 엄청난 부자집..!,https://www.youtube.com/watch?v=BrcOpNTTqAA,80413,2023-08-11,0:12:47,
18,외국으로 떠나는 뚜아뚜지를 위해 환송회를 준비한 예콩이..잘가..친구야,https://www.youtube.com/watch?v=Na-KHG7HNm8,100582,2023-08-07,0:12:12,
19,크롭티 입고 댄스 학원에 갔어요! 그런데 춤에 소질이 없대요..! 헉!! 열심히 해야된다는데...,https://www.youtube.com/watch?v=2IZZQQbD7lo,92722,2023-08-05,0:10:17,
20,아는 오빠를 몰래 집으로 초대한 예콩이..갑자기 집으로 들이닥친 아는 오빠...,https://www.youtube.com/watch?v=9j53fyUd4XA,95305,2023-08-03,0:10:30,
