,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,🫒올리브영 세일 추천템 | 봄웜픽 섀도우 팔레트 추천•쿨톤 핑크 블러셔•퍼스널컬러별 탱글촉촉립 추천•인생쿠션•여드름효과 보장템•속건조 앰플•순삭 클렌징•헤어라인 꿀템 | 올리브영,https://www.youtube.com/watch?v=tRXD7OsV4jQ,11156,2023-08-30,0:12:22,171
4,🩰청순뽀용 핑크 발레코어룩 메이크업 | 에스쁘아 로지비비 팔레트 | 웜톤 쿨톤 핑크로지 메이크업 | 미지근 쿨톤을 위한 핑크 발레코어 메이크업 | 봄라이트•여름쿨톤 라이트,https://www.youtube.com/watch?v=rSFoD_edMK8,6897,2023-08-24,0:10:01,201
5,🍧봄웜톤 복숭아 빙수 메이크업🍑봄웜 최애 데일리 메이크업 | 데이지크 썸머코랄•에이오유 앵두밤•봄웜 복숭아 블러셔 | 봄웜톤•봄웜 브라이트•봄웜 클리어,https://www.youtube.com/watch?v=qtnZ4pEdGSg,8886,2023-08-15,0:14:57,221
6,🍑봄웜톤 최애 블러셔 추천 | 봄웜 브라이트•봄웜 클리어•봄웜 라이트 | 복숭아 코랄 핑크 블러셔 모음 | 봄웜 인생 블러셔 추천 | 데이지크•클리오•페리페라•라카•2aN,https://www.youtube.com/watch?v=1rqqIxUbtWE,11404,2023-08-08,0:05:46,268
7,⛱️데이지크 썸머 코랄 컬렉션 | 봄웜톤 오렌지 코랄vs쿨톤 핑크 코랄 메이크업 | 데이지크 썸머 코랄 컬렉션 200% 활용한 봄웜 과즙 메이크업 | 봄웜톤 | 쿨톤,https://www.youtube.com/watch?v=-VJShtQcjoc,12921,2023-08-01,0:12:33,254
8,🩵여름쿨톤 립추천 | 여쿨 라이트•여쿨 브라이트•여름뮤트 | 쿨톤 립추천 | 쿨톤 촉촉립•물먹립•보송블러립 | 롬앤•클리오•삐아•뮤드•바닐라코•네이밍•토니모리•에뛰드 | 여름쿨톤,https://www.youtube.com/watch?v=qmdIRZUQFUY,15472,2023-07-27,0:06:01,323
9,💜찐여름쿨톤 라이트 친언니 파우치털기 | 여름쿨톤 정착 팔레트•롬앤 오디밀크 리뉴얼 비교•여쿨 찐인생 블러셔•여름쿨톤 핑크•모브립추천 | 여름쿨톤 파우치 | 여름쿨톤 라이트,https://www.youtube.com/watch?v=AZERfe6sTyI,159970,2023-07-10,0:19:04,4176
10,🍧봄웜톤 정석 메이크업 | 봄웜 브라이트•봄웜 클리어 청순상콤 메이크업 | 봄웜톤 섀도우 팔레트•블러셔•촉촉립 | 페리페라•롬앤•데이지크•하트퍼센트•릴리바이레드•VDL•바닐라코,https://www.youtube.com/watch?v=L7rXxGtKjMA,10577,2023-06-30,0:10:19,230
11,봄웜톤 촉촉립 추천🍒봄웜 인생립•봄웜 브라이트•봄웜 라이트 | 립추천 | 틴트 추천 | 하트퍼센트•롬앤•바닐라코•웨이크메이크•릴리바이레드•홀리카홀리카•얼터너티브스테레오 | 봄웜립,https://www.youtube.com/watch?v=8Y6oiAQ3Nkc,19989,2023-06-23,0:06:49,589
12,여름옷 패션 하울 룩북🍋지그재그•에이블리•에잇세컨즈•W컨셉 | 레인부츠•블라우스•나시원피스•여름가디건•핏예쁜 데님 스커트•볼레로 | 여름옷 쇼핑 하울 | 여름옷 코디,https://www.youtube.com/watch?v=vbEOc9Fv__Y,5267,2023-06-18,0:05:47,94
