,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
6,"클리오 하이 글로우 쿠션✨vs 메쉬 글로우 쿠션 비교🎀6시간 지속력, 커버력｜💋수정메이크업｜추천 피부 타입?｜촉촉한 글로우 쿠션 추천템💦｜윤광건성쿠션｜그레인grain",https://www.youtube.com/watch?v=Dm98O2PJ0AY,17717,2023-08-27,0:16:32,128
7,"홈쇼핑 베스트❓AGE20s 최신상 에이지투웨니스 실크 하이커버 쿠션 내돈내산 리뷰｜6시간 지속력｜수정화장｜커버력, 밀착력 꼼꼼 분석｜그레인grain",https://www.youtube.com/watch?v=Q9VnEQ85nag,1537,2023-08-21,0:13:54,19
8,"에스쁘아 로지비비 에디션 리뷰🌸리얼 아이 팔레트 올뉴 로지비비 ｜💄더슬릭 립스틱 로지비비, 레어로지｜꾸뛰르 립글로스 로지빔｜미지근톤 아이섀도우, 립추천｜로지BB｜그레인grain",https://www.youtube.com/watch?v=5NOkdFnsDcM,5624,2023-08-13,0:12:22,58
9,"✨깐댤걀 피부 만들기! 화장 잘 먹는 법👀피부 관리템 싹 다 정리❤️ 앰플, 팩, 선크림, 베이스 화잘먹템 추천 🤙 이대로만 하면 매끈한 피부 만들기 가능🆗 그레인 grain",https://www.youtube.com/watch?v=DXvDPOetCI4,480,2023-08-10,0:09:14,20
10,롬앤 일본 한정 출시템 리뷰💜쿠션팩트 블룸 인커버 피트 쿠션｜멜로우 아이 팔레트｜한올 픽스 마스카라 롱바인｜베러댄쉐입 4호 코코아그레인｜듀이풀 워터 틴트 피치모카｜그레인grain,https://www.youtube.com/watch?v=P3B7aGHRtls,1679,2023-08-09,0:19:08,24
11,필리밀리 히팅뷰러 충전타입🆚일반 뷰러(라네즈) 뷰러 비교💚뷰러 추천템 인정👍🏻인형 속눈썹 하는법｜ 뷰러 예쁘게 하는 법｜에뛰드 파워 래시 속눈썹 영양제 추천｜그레인grain,https://www.youtube.com/watch?v=Ty4cmv8iLdE,5314,2023-08-05,0:06:55,32
12,면세점 화장품 추천템💄으로 해본 판매 순위 별 랭킹템 메이크업｜면세점 쇼핑🛍️ 전 해외여행 짐싸기 전 필수 시청｜화장품 저렴하게 구매하는 방법｜그레인grain,https://www.youtube.com/watch?v=sGq_a6DDwnA,2576,2023-07-29,0:20:57,16
13,"💋샤넬 레베쥬 쿠션 파운데이션 리뉴얼🖤건성피부 후기｜커버력｜ 지속력｜수정화장｜색선택｜7시간 후 다크닝｜백화점 쿠션｜레베쥬 저렴이｜수부지, 지성｜그레인grain",https://www.youtube.com/watch?v=QjmJV0wSUSg,5142,2023-07-26,0:15:47,42
14,겟레디윗미💋결혼 7년차 💍가 생각하는🤵👰결혼 상대자를 선택하는 기준?｜이에이에 시에라백｜토니모리 비씨데이션 진정 커버 쿠션｜쇼킹틴트 신상 번트로즈쇼킹｜그레인grain,https://www.youtube.com/watch?v=0d2914lD04M,400,2023-07-18,0:16:43,16
15,"메이크업 브러쉬 추천 🖌️브러쉬 종류, 고르는법｜4년 째 쓰는 아이메이크업 브러쉬 👁️👁️｜쉐딩 , 컨실러, 파우더, 블러셔 브러쉬｜스패츌러, 미니 퍼프｜그레인grain",https://www.youtube.com/watch?v=qTVwXy7QZ28,658,2023-07-13,0:13:37,19
16,"미지근톤립 추천템 5가지｜웜도 쿨도 아닌 뉴트럴톤 립? 이거 바르세요｜라이트톤립 틴트｜데이지크립잼, 에뛰드픽싱틴트, 피브틴트, 에스쁘아 문릿, 토니모리유리숍틴트｜그레인grain",https://www.youtube.com/watch?v=kjs9lC_54PI,6638,2023-07-08,0:08:19,118
17,"내돈내산 1인샵에서 속쌍 메이크업 받아 봄(건성, 뉴트럴톤)｜메이크업샵 필수꿀템｜유튜버 희소님 프라이드 메이커｜베이스 지속력 높이는 법｜에스쁘아 비벨벳 파운데이션｜그레인grain",https://www.youtube.com/watch?v=lANcipy-klU,623,2023-07-03,0:07:28,21
18,"2023년 상반기 결산 어워즈 잘쓴템&최애템｜건성 선크림 추천｜데일리 가방｜건성쿠션추천템｜향수추천템｜헤어오일추천｜메이크업 브러쉬 추천｜립틴트 추천(봄웜, 뉴트럴)｜그레인grain",https://www.youtube.com/watch?v=sGCjI8XYbkE,2172,2023-06-30,0:20:23,30
19,"힌스 세컨 스킨 메쉬 매트 쿠션 건성피부 리뷰｜6시간 지속력｜건성 여름 쿠션 가능?｜수정메이크업｜모공, 홍조, 잡티 커버력｜메쉬쿠션 비교｜수부지쿠션 cncjs｜그레인grain",https://www.youtube.com/watch?v=WjChK-UGMQU,1112,2023-06-26,0:10:20,17
20,"20대 부터 꼭 해야하는 동안 관리법｜20대, 30대 자기관리｜동안얼굴 관리법｜홈케어｜셀프 피부 관리법｜동안비법｜그레인grain",https://www.youtube.com/watch?v=h4aCafTbeo8,862,2023-06-19,0:08:11,29
21,"여행 파우치 털기 메이크업｜노베브 애교살 펜슬, 립펜슬｜비웨어 비건 톤업 선크림, 비건 시그니처 립 밤｜에스쁘아 립틴트 문릿｜더샘 커버 퍼펙션 트리플 팟 컨실러｜그레인grain",https://www.youtube.com/watch?v=cRu0oCnh5Gk,513,2023-06-18,0:12:51,19
22,의외로 괜찮았던 신상 겟레디 메이크업｜가히한겹크림｜롬앤 립펜슬&블러틴트 꿀조합｜대학원 간썰｜유튜브 시작썰｜브런치 카페 맛집｜쿨톤팔레트｜페리페라 무드핏 커버 쿠션｜그레인grain,https://www.youtube.com/watch?v=xkfIW-fCPeo,1234,2023-06-16,0:19:21,26
23,"바닐라코 얼티밋 화이트 쿠션 vs 에스쁘아 비벨벳 뉴클래스 쿠션｜ 건성피부가능?｜여름쿠션｜세미매트쿠션｜6시간반 지속력｜수정메이크업｜다크닝｜모공, 요철, 잡티 커버｜그레인grain",https://www.youtube.com/watch?v=nn1HHVXJrhc,32720,2023-06-11,0:12:48,155
24,"베이스 지속력 높이는 법｜치트키 5가지｜올리브영 세일 추천템｜쿠션바르는법｜토너팩용 화장솜｜민감성 피부 토너,선크림｜쿠션용 스파츌라｜밀착력 높여주는 쿠션 퍼프｜그레인 grain",https://www.youtube.com/watch?v=pX8LVfZ4928,1224,2023-06-07,0:06:05,27
25,GRWM 본업 가는 겟레디 메이크업｜데일리찐템 모음.zip｜피브 하이퍼-핏 베어쿠션｜레오제이 쉐딩브러쉬 후기｜먼지나방쿨톤팔레트2｜올리브영 세일 추천템｜사각턱보톡스｜그레인grain,https://www.youtube.com/watch?v=MO-2EVE7e0I,825,2023-06-04,0:10:30,16
